passage_id,article_id,event_id,clean_outlet,framing_label,canonical_target,sentiment,confidence,evidence_span
bb11c7da1413f9e1_p003,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p004,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p005,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p006,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p007,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p008,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p009,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p010,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p011,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p012,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p013,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p014,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p015,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
bb11c7da1413f9e1_p016,bb11c7da1413f9e1,EVT_00042,india_today,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p001,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p002,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p003,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p004,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p005,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p006,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p007,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p008,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p009,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p010,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p011,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p012,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p013,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p014,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p015,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p016,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p017,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p018,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p019,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p020,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fceb5de2f2e09c9f_p021,fceb5de2f2e09c9f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p001,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p002,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p003,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p004,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p005,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p006,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p007,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p008,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p009,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p010,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p011,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p012,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p013,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p014,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p015,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p016,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p017,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p018,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p019,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
079dc3924a4e4b1f_p020,079dc3924a4e4b1f,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p001,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p002,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p003,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p004,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p005,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p006,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p007,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p008,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p009,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p010,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p011,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p012,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p013,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p014,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p015,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p016,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p017,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p018,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
aa6859d0074c37d4_p019,aa6859d0074c37d4,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p001,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p002,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p003,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p004,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p005,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p006,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p007,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p008,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p009,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p010,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p011,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p012,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p013,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ed8e3934c6061d95_p014,ed8e3934c6061d95,EVT_00043,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p001,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p002,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p003,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p004,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p005,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p006,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p007,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p008,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p009,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p010,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p011,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p012,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p013,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p014,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p015,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p016,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p017,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p018,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p019,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
fda519ceb89fc0e4_p020,fda519ceb89fc0e4,EVT_00043,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p001,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p002,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p003,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p004,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p005,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p006,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p007,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p008,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p009,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p010,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p011,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p012,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p013,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p014,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p015,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p016,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p017,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p018,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p019,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p020,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p021,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p022,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p023,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
0fc1c0c556ba1a0e_p024,0fc1c0c556ba1a0e,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p001,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p002,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p003,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p004,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p005,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p006,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p007,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p008,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p009,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p010,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p011,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p012,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p013,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p014,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p015,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
70a8fcca9b1be0e4_p016,70a8fcca9b1be0e4,EVT_00045,theprint,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
3ca2a4ff3aaa399c_p001,3ca2a4ff3aaa399c,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
3ca2a4ff3aaa399c_p002,3ca2a4ff3aaa399c,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
3ca2a4ff3aaa399c_p003,3ca2a4ff3aaa399c,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p001,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p002,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p003,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p004,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p005,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p006,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p007,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p008,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p009,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p010,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p011,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p012,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p013,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p014,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
795ac3f60182634b_p015,795ac3f60182634b,EVT_00045,the_new_indian_express,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
7e2bb107629bb73c_p001,7e2bb107629bb73c,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
7e2bb107629bb73c_p002,7e2bb107629bb73c,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
7e2bb107629bb73c_p003,7e2bb107629bb73c,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
adff8304d8670d07_p001,adff8304d8670d07,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
adff8304d8670d07_p002,adff8304d8670d07,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
adff8304d8670d07_p003,adff8304d8670d07,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ffdfada494eb4174_p001,ffdfada494eb4174,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ffdfada494eb4174_p002,ffdfada494eb4174,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
ffdfada494eb4174_p003,ffdfada494eb4174,EVT_00045,the_hindu,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p001,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p002,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p003,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p004,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p005,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p006,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p007,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p008,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p009,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p010,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p011,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p012,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p013,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
1d25f29aa7fbc84b_p014,1d25f29aa7fbc84b,EVT_00046,news18,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p001,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p002,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p003,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p004,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p005,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p006,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p007,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p008,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p009,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p010,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
5d189fbdbe97a770_p011,5d189fbdbe97a770,EVT_00046,hindustan_times,Parse Error,Unknown,Neutral,0.0,LLM Parse Error
