article_id,event_id,passage_id,entity_mention,canonical_target
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p020,BJP,BJP
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p024,BJP,BJP
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p024,Rajendra Shukla,Shukla
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p024,people,people
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p031,CM’s Swekchanudan,Swekchanudan
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p031,Shukla,Shukla
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p032,Shukla,Shukla
1f01518c24679ec7,EVT_01672,1f01518c24679ec7_p032,BJP,BJP
2292ba2870552485,EVT_01878,2292ba2870552485_p006,All India Congress Committee,AICC
2292ba2870552485,EVT_01878,2292ba2870552485_p017,Congress,Congress
2292ba2870552485,EVT_01878,2292ba2870552485_p022,Congress,Congress
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p001,Nitin Choudhary,BJP
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p002,JD(U),JD(U)
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p002,BJP,BJP
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p005,JD(U),JD
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p005,BJP,BJP
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p008,Nitish Kumar,Kumar
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p008,PM Modi,PM Modi
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p012,JD(U),JD
2c94d31d305ed764,EVT_02168,2c94d31d305ed764_p012,BJP,BJP
2d504260fdc6a676,EVT_02175,2d504260fdc6a676_p001,Nandan Nilekani,NDA
37c9e4abe7ddc265,EVT_02168,37c9e4abe7ddc265_p002,Janata Dal (United) supremo and former chief minister of Bihar Nitish Kumar,Nitish Kumar
37c9e4abe7ddc265,EVT_02168,37c9e4abe7ddc265_p002,BJP,BJP
3cba1c23240c62e1,EVT_01571,3cba1c23240c62e1_p004,VD Satheesan,Satheesan
3cba1c23240c62e1,EVT_01571,3cba1c23240c62e1_p005,Satheesan,Satheesan
3cba1c23240c62e1,EVT_01571,3cba1c23240c62e1_p005,PM Modi,PM Modi
3ef814dd7564eccb,EVT_01730,3ef814dd7564eccb_p002,Indian govt,India
3ef814dd7564eccb,EVT_01730,3ef814dd7564eccb_p006,Rahman,Tarique Rahman
3ef814dd7564eccb,EVT_01730,3ef814dd7564eccb_p006,Hasina,Sheikh Hasina
3ef814dd7564eccb,EVT_01730,3ef814dd7564eccb_p006,Bimstec,BIMSTEC
58c224d1e258ea0d,EVT_02270,58c224d1e258ea0d_p007,BJP,BJP
5d0132ba50c74450,EVT_01965,5d0132ba50c74450_p006,Prime Minister Narendra Modi,PM Modi
5d0132ba50c74450,EVT_01965,5d0132ba50c74450_p006,Amit Shah,Shah
5d0132ba50c74450,EVT_01965,5d0132ba50c74450_p006,Kiren Rijiju,Rijiju
5d0132ba50c74450,EVT_01965,5d0132ba50c74450_p006,Nitin Nabin,Nabin
5d0132ba50c74450,EVT_01965,5d0132ba50c74450_p006,BJP chief Nitin Nabin,Nabin
6267c8ec73d8ae81,EVT_02168,6267c8ec73d8ae81_p004,RSS,RSS
6267c8ec73d8ae81,EVT_02168,6267c8ec73d8ae81_p006,CPI,CPI
6267c8ec73d8ae81,EVT_02168,6267c8ec73d8ae81_p006,PM Modi,PM Modi
76d9c8433cf8ae8a,EVT_01907,76d9c8433cf8ae8a_p003,Amit Shah,Shah
79df85146eefd40e,EVT_02166,79df85146eefd40e_p009,JAAC,JAAC
824c943abbadcc18,EVT_01628,824c943abbadcc18_p005,Aam Aadmi Party (AAP),AAP
824c943abbadcc18,EVT_01628,824c943abbadcc18_p005,Arvind Kejriwal,Arvind Kejriwal
824c943abbadcc18,EVT_01628,824c943abbadcc18_p006,Mr. Modi,PM Modi
824c943abbadcc18,EVT_01628,824c943abbadcc18_p013,AAP chief,AAP
824c943abbadcc18,EVT_01628,824c943abbadcc18_p013,Arvind Kejriwal,Arvind Kejriwal
824c943abbadcc18,EVT_01628,824c943abbadcc18_p016,AAP,AAP
824c943abbadcc18,EVT_01628,824c943abbadcc18_p016,Arvind Kejriwal,Arvind Kejriwal
824c943abbadcc18,EVT_01628,824c943abbadcc18_p016,PM Modi,PM Modi
83ca51dfaa9c41e9,EVT_00516,83ca51dfaa9c41e9_p006,Cockroach Janta Party,Janta
83ca51dfaa9c41e9,EVT_00516,83ca51dfaa9c41e9_p006,Dharmendra Pradhan,Pradhan
88ad2252515b7a8c,EVT_01265,88ad2252515b7a8c_p003,Dharmendra Pradhan,Pradhan
88ad2252515b7a8c,EVT_01265,88ad2252515b7a8c_p003,Abhijeet Dipke,Dipke
88ad2252515b7a8c,EVT_01265,88ad2252515b7a8c_p004,Dipke,Dipke
88ad2252515b7a8c,EVT_01265,88ad2252515b7a8c_p004,Pradhan,Pradhan
88ad2252515b7a8c,EVT_01265,88ad2252515b7a8c_p013,Rahul Gandhi,Gandhi
8baf00ae7d3d3bb5,EVT_01903,8baf00ae7d3d3bb5_p002,Tamil Nadu BJP,BJP
8baf00ae7d3d3bb5,EVT_01903,8baf00ae7d3d3bb5_p002,Narayanan Thirupathy,UPA
8baf00ae7d3d3bb5,EVT_01903,8baf00ae7d3d3bb5_p002,Udhayanidhi's 'double-meaning' remark,Udhayanidhi's 'double-meaning' remark
8baf00ae7d3d3bb5,EVT_01903,8baf00ae7d3d3bb5_p002,Trisha,Trisha
8db5761132dc585e,EVT_01858,8db5761132dc585e_p001,Parliament,Parl
8db5761132dc585e,EVT_01858,8db5761132dc585e_p001,Ram temple donation issue,Ram Temple
8db5761132dc585e,EVT_01858,8db5761132dc585e_p001,Amit Shah,Shah
8db5761132dc585e,EVT_01858,8db5761132dc585e_p003,Shah,Shah
8e7db930f0512102,EVT_01973,8e7db930f0512102_p012,PM Modi,PM Modi
8e7db930f0512102,EVT_01973,8e7db930f0512102_p012,Mark Zuckerberg,Zuckerberg
8e7db930f0512102,EVT_01973,8e7db930f0512102_p013,Mark Zuckerberg,Zuckerberg
8e7db930f0512102,EVT_01973,8e7db930f0512102_p013,Section 79,Section 79
8f101320e956bb91,EVT_01858,8f101320e956bb91_p004,BJP,BJP
8f101320e956bb91,EVT_01858,8f101320e956bb91_p004,Nitin Nabin,Nitin Nabin
8f101320e956bb91,EVT_01858,8f101320e956bb91_p006,JSP,Jan Suraaj
8f101320e956bb91,EVT_01858,8f101320e956bb91_p006,BJP,Bharatiya Janata
8f101320e956bb91,EVT_01858,8f101320e956bb91_p006,ECI,EC
8f101320e956bb91,EVT_01858,8f101320e956bb91_p011,Jan Suraaj Party,JSP
8f101320e956bb91,EVT_01858,8f101320e956bb91_p012,JSP,Jan Suraaj
8f101320e956bb91,EVT_01858,8f101320e956bb91_p012,Bharatiya Janata Party,BJP
91f8d14ff7c6b7fb,EVT_01258,91f8d14ff7c6b7fb_p001,Narendra Modi,PM Modi
91f8d14ff7c6b7fb,EVT_01258,91f8d14ff7c6b7fb_p001,Dharmendra Pradhan,Dharmendra Pradhan
91f8d14ff7c6b7fb,EVT_01258,91f8d14ff7c6b7fb_p001,Cockroach Janta Party (CJP),Cockroach Janta
967b8eb18dc3265c,EVT_01563,967b8eb18dc3265c_p001,Prime Minister Narendra Modi,PM Modi
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p003,Trinamool Congress MP Mahua Moitra,TMC
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p003,Mark Zuckerberg,Zuckerberg
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p003,Meta CEO Mark Zuckerberg,Zuckerberg
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p003,Prime Minister Narendra Modi's Facebook post,PM Modi
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p003,the company,Meta
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p007,PM Modi,PM Modi
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p007,Meta,Meta
9a134eaf5764edea,EVT_02097,9a134eaf5764edea_p010,BJP,BJP
9a4431ac0cd5305c,EVT_01916,9a4431ac0cd5305c_p003,Praful Panseriya,Panseriya
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,Rahman,Tarique Rahman
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,Bangladesh,Bangladesh
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,Rahman,Tarique Rahman
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,India,India
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,BRICS,BRICS
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,Bangladesh,Bangladesh
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,Rahman,Tarique Rahman
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,India,India
a82994be9f66a3ad,EVT_02204,a82994be9f66a3ad_p019,Bangladesh,Bangladesh
a99e2a24306be903,EVT_01858,a99e2a24306be903_p003,Jan Suraaj Party,Jan Suraaj
a99e2a24306be903,EVT_01858,a99e2a24306be903_p003,BJP,BJP
a99e2a24306be903,EVT_01858,a99e2a24306be903_p003,JD(U),JD
a99e2a24306be903,EVT_01858,a99e2a24306be903_p003,Prashant Kishor,Prashant Kishor
a99e2a24306be903,EVT_01858,a99e2a24306be903_p003,"Nabin and his late father, Nabin Kishore Prasad Sinha",Nabin Kishore Prasad Sinha
a99e2a24306be903,EVT_01858,a99e2a24306be903_p003,Samrat Choudhary,Samrat Choudhary
a99e2a24306be903,EVT_01858,a99e2a24306be903_p007,Jan Suraaj,Jan Suraaj
a99e2a24306be903,EVT_01858,a99e2a24306be903_p007,BJP,BJP
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p003,Pushkar Singh Dhami,dhami
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p003,Kanwariyas,kanwariya
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p003,CM Dhami,dhami
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p005,chief minister,dhami
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p011,Dhami,dhami
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p011,Kanwariyas,kanwariya
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p012,CM Dhami,dhami
bb085c7ae8a41aac,EVT_01967,bb085c7ae8a41aac_p012,Kanwariya,kanwariya
c05e4621e6988b85,EVT_00695,c05e4621e6988b85_p008,Pralhad Joshi,Joshi
cbe85aaeac1c6df5,EVT_01563,cbe85aaeac1c6df5_p001,Rahul Gandhi,Rahul Gandhi
cbe85aaeac1c6df5,EVT_01563,cbe85aaeac1c6df5_p001,Narendra Modi,PM Modi
d0298212969e845b,EVT_01965,d0298212969e845b_p001,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p011,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p011,Haryana Janhit Congress,Janhit Congress
d0298212969e845b,EVT_01965,d0298212969e845b_p017,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p017,Janhit Congress,Janhit Congress
d0298212969e845b,EVT_01965,d0298212969e845b_p019,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p019,Janhit Congress,Janhit Congress
d0298212969e845b,EVT_01965,d0298212969e845b_p020,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p025,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p025,Janhit Congress,Janhit Congress
d0298212969e845b,EVT_01965,d0298212969e845b_p027,BJP,BJP
d0298212969e845b,EVT_01965,d0298212969e845b_p027,Janhit Congress,Janhit Congress
d0298212969e845b,EVT_01965,d0298212969e845b_p028,Haryana BJP,BJP
dfe60810e58186a5,EVT_01858,dfe60810e58186a5_p001,Samajwadi Party,SP
dfe60810e58186a5,EVT_01858,dfe60810e58186a5_p001,Congress,Congress
dfe60810e58186a5,EVT_01858,dfe60810e58186a5_p008,CM,Yogi Adityanath
e2cfecee6681fb32,EVT_01973,e2cfecee6681fb32_p014,Union education minister Dharmendra Pradhan,Dharmendra Pradhan
e2cfecee6681fb32,EVT_01973,e2cfecee6681fb32_p014,Cockroach Janta Party (CJP),CJP
e70fa272c6481f05,EVT_01839,e70fa272c6481f05_p001,PM Narendra Modi,PM Modi
e70fa272c6481f05,EVT_01839,e70fa272c6481f05_p001,UPA,UPA
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p002,BJP,BJP
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p002,Nitin Nabin,Nitin Nabin
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p002,Jan Suraj,Jan Suraj
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p003,BJP,BJP
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p003,Bihar,Bihar
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p004,BJP,BJP
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p004,Bihar,Bihar
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p005,BJP,BJP
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p005,Nitish Kumar,Kumar
f05713f3be2a6690,EVT_01672,f05713f3be2a6690_p005,Nitin Nabin,Nabin
f13520da6d95e2f2,EVT_00920,f13520da6d95e2f2_p002,NC,Congress
fbd3d935e2c1b84b,EVT_01266,fbd3d935e2c1b84b_p005,JP Nadda,Nadda
fbd3d935e2c1b84b,EVT_01266,fbd3d935e2c1b84b_p005,Jitendra Singh,Singh
012545c46acecdba,EVT_01684,012545c46acecdba_p002,Bharatiya Janata Party (BJP),BJP
012545c46acecdba,EVT_01684,012545c46acecdba_p002,Samajwadi Party (SP),SP
012545c46acecdba,EVT_01684,012545c46acecdba_p003,negative BJP members,BJP
012545c46acecdba,EVT_01684,012545c46acecdba_p005,Samajwadi Party (SP),SP
012545c46acecdba,EVT_01684,012545c46acecdba_p008,Bharatiya Janata Party (BJP),BJP
012545c46acecdba,EVT_01684,012545c46acecdba_p008,SP,SP
0505b1c49455675a,EVT_00835,0505b1c49455675a_p006,TRF,The Resistance Front
0505b1c49455675a,EVT_00835,0505b1c49455675a_p006,LeT,Lashkar-e-Taiba
0606200ef2ece964,EVT_02141,0606200ef2ece964_p001,Congress,Congress
0606200ef2ece964,EVT_02141,0606200ef2ece964_p001,DKS,DKS
0606200ef2ece964,EVT_02141,0606200ef2ece964_p004,DK Shivakumar,DKS
0606200ef2ece964,EVT_02141,0606200ef2ece964_p004,Congress,Congress
0948ff47c3151974,EVT_02097,0948ff47c3151974_p002,PM,PM Modi
0948ff47c3151974,EVT_02097,0948ff47c3151974_p003,Trinamool Congress,TMC
0948ff47c3151974,EVT_02097,0948ff47c3151974_p003,Meta CEO Mark Zuckerberg,Zuckerberg
0948ff47c3151974,EVT_02097,0948ff47c3151974_p003,Prime Minister Narendra Modi,PM Modi
0948ff47c3151974,EVT_02097,0948ff47c3151974_p010,BJP,BJP
0948ff47c3151974,EVT_02097,0948ff47c3151974_p010,PM Modi,PM Modi
0948ff47c3151974,EVT_02097,0948ff47c3151974_p012,BJP,BJP
0948ff47c3151974,EVT_02097,0948ff47c3151974_p012,PM Modi,PM Modi
0948ff47c3151974,EVT_02097,0948ff47c3151974_p012,TMC,TMC
0948ff47c3151974,EVT_02097,0948ff47c3151974_p012,Zuckerberg,Zuckerberg
1186ff2f9fcff314,EVT_02019,1186ff2f9fcff314_p011,CJP,CJP
1186ff2f9fcff314,EVT_02019,1186ff2f9fcff314_p014,CJP,CJP
1186ff2f9fcff314,EVT_02019,1186ff2f9fcff314_p019,JPSC,JPSC
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p016,BJP,BJP
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p016,Samrat Choudhary,Samrat Choudhary
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p018,BJP,BJP
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p018,Samrat Choudhary,Samrat Choudhary
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p022,CPI(ML),CPI
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p022,Dipankar Bhattacharya,Dipankar Bhattacharya
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p022,Prashant Kishor,Prashant Kishor
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p022,BJP,BJP
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p025,RJD,RJD
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p026,RJD,RJD
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p027,BJP,BJP
12b65cb5afc080b5,EVT_01909,12b65cb5afc080b5_p027,RJD,RJD
206ae57d8547afb7,EVT_01684,206ae57d8547afb7_p001,BJP,BJP
206ae57d8547afb7,EVT_01684,206ae57d8547afb7_p002,BJP,BJP
206ae57d8547afb7,EVT_01684,206ae57d8547afb7_p002,Samajwadi Party,SP
206ae57d8547afb7,EVT_01684,206ae57d8547afb7_p004,SP,SP
206ae57d8547afb7,EVT_01684,206ae57d8547afb7_p010,BJP,BJP
206ae57d8547afb7,EVT_01684,206ae57d8547afb7_p010,SP,SP
22178a492d1c1870,EVT_02341,22178a492d1c1870_p005,party,CJP
24915fbc65b15f58,EVT_01826,24915fbc65b15f58_p002,Bhagwant Mann,Mann
24915fbc65b15f58,EVT_01826,24915fbc65b15f58_p004,Bhagwant Mann,Mann
2fa54a9f0c8379a2,EVT_02246,2fa54a9f0c8379a2_p003,Nirmala Sitharaman,Sitharaman
2fa54a9f0c8379a2,EVT_02246,2fa54a9f0c8379a2_p003,Lok Sabha,Lok Sabha
35843765174395d6,EVT_02365,35843765174395d6_p003,Nitin Gadkari,Gadkari
35843765174395d6,EVT_02365,35843765174395d6_p007,Gadkari,Gadkari
38121517b1e90139,EVT_01904,38121517b1e90139_p007,Lok Sabha,Lok Sabha
38121517b1e90139,EVT_01904,38121517b1e90139_p007,Supreme Court,SC
38121517b1e90139,EVT_01904,38121517b1e90139_p007,Meghwal,Meghwal
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p003,BJP,BJP
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,BJP,BJP
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,Congress,Congress
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,Lok Sabha,Lok Sabha
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,Rahul Gandhi,Rahul Gandhi
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,Sansad Chalo,Sansad Chalo
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,student protest,student protest
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,security forces,security forces
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p004,protesters,protesters
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p008,Rahul Gandhi,Rahul Gandhi
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p008,BJP,BJP
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p009,Congress,Congress
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p009,Rahul Gandhi,Rahul Gandhi
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p011,Rae Bareli MP,Rahul Gandhi
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p011,Jharkhand children,children of Jharkhand
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p014,Rahul Gandhi,Rahul Gandhi
3d240bca77ce8cd7,EVT_02367,3d240bca77ce8cd7_p014,Amit Shah,Shah
439eab9d203f446b,EVT_02372,439eab9d203f446b_p007,Bharatiya Janata Party MP Nishikant Dubey,BJP
439eab9d203f446b,EVT_02372,439eab9d203f446b_p007,Mark Zuckerberg,Zuckerberg
439eab9d203f446b,EVT_02372,439eab9d203f446b_p007,PM Modi,PM Modi
439eab9d203f446b,EVT_02372,439eab9d203f446b_p013,PM Modi,PM Modi
43c1bce9e036b460,EVT_01877,43c1bce9e036b460_p002,Karnataka,Karnataka
43c1bce9e036b460,EVT_01877,43c1bce9e036b460_p002,CM Shivakumar,Shivakumar
43c1bce9e036b460,EVT_01877,43c1bce9e036b460_p002,Congress,Congress
45e1152dd79984be,EVT_01684,45e1152dd79984be_p005,BJP,BJP
45e1152dd79984be,EVT_01684,45e1152dd79984be_p005,SP,SP
45e1152dd79984be,EVT_01684,45e1152dd79984be_p005,Akhilesh Yadav,Akhilesh Yadav
45e1152dd79984be,EVT_01684,45e1152dd79984be_p005,SP president Akhilesh Yadav,Akhilesh Yadav
45e1152dd79984be,EVT_01684,45e1152dd79984be_p006,Samajwadi Party (SP),SP
45e1152dd79984be,EVT_01684,45e1152dd79984be_p006,Akhilesh Yadav,Akhilesh Yadav
45e1152dd79984be,EVT_01684,45e1152dd79984be_p006,BJP,BJP
47185bfd63f0d11e,EVT_02375,47185bfd63f0d11e_p018,Jharkhand Mukti Morcha,JM
47185bfd63f0d11e,EVT_02375,47185bfd63f0d11e_p024,Cockroach Janta Party,CJP
47185bfd63f0d11e,EVT_02375,47185bfd63f0d11e_p026,CJP,CJP
4998ed2386376666,EVT_02141,4998ed2386376666_p003,Congress,Congress
4998ed2386376666,EVT_02141,4998ed2386376666_p004,Congress,Congress
4998ed2386376666,EVT_02141,4998ed2386376666_p004,Indi MLA Yashvantharayagouda V Patil,YashavanthaRayaGoudaVPatil
4998ed2386376666,EVT_02141,4998ed2386376666_p004,Belur Gopalakrishna,GopalaKrishna
4998ed2386376666,EVT_02141,4998ed2386376666_p005,Shivakumar,Shivakumar
4998ed2386376666,EVT_02141,4998ed2386376666_p005,Dharam Singh,Dharam Singh
4998ed2386376666,EVT_02141,4998ed2386376666_p005,Siddaramaiah,Siddaramaiah
4998ed2386376666,EVT_02141,4998ed2386376666_p005,G Parameshwara,Parameshwara
4998ed2386376666,EVT_02141,4998ed2386376666_p011,his (Siddaramaiah’s),Siddaramaiah
4bce934c64925a47,EVT_02378,4bce934c64925a47_p003,Amit Shah,Shah
4bce934c64925a47,EVT_02378,4bce934c64925a47_p003,Congress,Congress
4bce934c64925a47,EVT_02378,4bce934c64925a47_p004,Congress MP,Congress
4bce934c64925a47,EVT_02378,4bce934c64925a47_p004,Sonia Gandhi,Congress
4bce934c64925a47,EVT_02378,4bce934c64925a47_p004,Shah,Congress
59cf4a94d2b4b05f,EVT_02204,59cf4a94d2b4b05f_p002,MEA,MEA
59cf4a94d2b4b05f,EVT_02204,59cf4a94d2b4b05f_p003,MEA,MEA
59cf4a94d2b4b05f,EVT_02204,59cf4a94d2b4b05f_p009,INDIA,India
59cf4a94d2b4b05f,EVT_02204,59cf4a94d2b4b05f_p009,MYANMAR,Myanmar
5ef1316b97695911,EVT_01647,5ef1316b97695911_p002,Delhi High Court,DHQ
5ef1316b97695911,EVT_01647,5ef1316b97695911_p002,Anu Grover Baliga,AGB
5ef1316b97695911,EVT_01647,5ef1316b97695911_p002,Ajay Gupta,AG
640aac8dff139aa4,EVT_02354,640aac8dff139aa4_p006,India,India
640aac8dff139aa4,EVT_02354,640aac8dff139aa4_p006,Pakistan,Pakistan
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p002,BJP,BJP
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p002,Rahul Gandhi,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p002,Amit Shah,Shah
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p005,BJP MP and spokesperson Sambit Patra,Sambit Patra
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p005,Narendra Modi,PM Modi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p005,Gandhi's allegations,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p010,Rahul Gandhi,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p011,Gandhi,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p012,Gandhi,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p013,Gandhi,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p013,Shah,Amit
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p016,Rahul Gandhi,Rahul Gandhi
68d8fc8452c874e9,EVT_02367,68d8fc8452c874e9_p016,Gandhi,Gandhi
7222923168076abb,EVT_02249,7222923168076abb_p001,The Bharatiya Janata Party (BJP),BJP
7222923168076abb,EVT_02249,7222923168076abb_p001,Rahul Gandhi,Gandhi
7222923168076abb,EVT_02249,7222923168076abb_p001,Congress-ruled Jharkhand,Congress
7222923168076abb,EVT_02249,7222923168076abb_p003,Mr. Gandhi,Gandhi
7222923168076abb,EVT_02249,7222923168076abb_p003,Amit Shah,Shah
7222923168076abb,EVT_02249,7222923168076abb_p003,Union Home Minister Amit Shah,Shah
7222923168076abb,EVT_02249,7222923168076abb_p008,Mr. Gandhi,Gandhi
7222923168076abb,EVT_02249,7222923168076abb_p008,Rahul Gandhi,Gandhi
7222923168076abb,EVT_02249,7222923168076abb_p009,BJP,BJP
7222923168076abb,EVT_02249,7222923168076abb_p009,Rahul Gandhi,Gandhi
7222923168076abb,EVT_02249,7222923168076abb_p009,Shah,Shah
7273424d68baeda9,EVT_02372,7273424d68baeda9_p002,Prime Minister Narendra Modi,PM Modi
7273424d68baeda9,EVT_02372,7273424d68baeda9_p002,CEO Mark Zuckerberg,Zuckerberg
7273424d68baeda9,EVT_02372,7273424d68baeda9_p003,Prime Minister Narendra Modi,PM Modi
7273424d68baeda9,EVT_02372,7273424d68baeda9_p003,Joel Kaplan,Kaplan
7b1efb2ac51a0929,EVT_01724,7b1efb2ac51a0929_p013,Joint Awami Action Committee,JAACT
88f2b82c0fb3302e,EVT_01074,88f2b82c0fb3302e_p013,CJP,CJP
88f2b82c0fb3302e,EVT_01074,88f2b82c0fb3302e_p013,Dharmendra Pradhan,Pradhan
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p003,BJP,BJP
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p003,Narottam Mishra,Narottam Mishra
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p004,BJP,BJP
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p004,Congress,Congress
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p006,Narottam Mishra,Narottam Mishra
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p006,BJP,BJP
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p007,BJP,BJP
9484f9d5edd9b1b4,EVT_02249,9484f9d5edd9b1b4_p007,Narottam Mishra,Narottam Mishra
ab5ffdc639217fbe,EVT_02365,ab5ffdc639217fbe_p003,Nitin Gadkari,Gadkari
ab5ffdc639217fbe,EVT_02365,ab5ffdc639217fbe_p004,Nitin Gadkari,Gadkari
ab5ffdc639217fbe,EVT_02365,ab5ffdc639217fbe_p004,Union minister Nitin Gadkari,Gadkari
ab5ffdc639217fbe,EVT_02365,ab5ffdc639217fbe_p007,Gadkari,Gadkari
ab5ffdc639217fbe,EVT_02365,ab5ffdc639217fbe_p007,Nikhil Gadkari,Nikhil Gadkari
