event_id,canonical_target,deccan_herald,firstpost,hindustan_times,india_today,indian_express,ndtv,news18,the_hindu,the_new_indian_express,the_times_of_india,theprint
EVT_00500,Tamil Nadu government,0,0,1,0,0,0,0,0,0,0,0
EVT_00500,VPB Paramasivam,0,0,0,0,0,0,0,0,0,0,1
EVT_00500,Veerasamy,0,0,3,0,0,0,0,0,0,0,0
EVT_00500,Vijay,0,0,1,0,0,0,0,0,0,0,1
EVT_00500,Virudhai Magal,0,0,0,0,0,0,0,0,0,0,1
EVT_00500,educationists,0,0,0,0,0,0,0,0,0,0,1
EVT_00500,experts,0,0,0,0,0,0,0,0,0,0,1
EVT_00500,government,0,0,1,0,0,0,0,0,0,0,2
EVT_00500,government (specifically implied through ,0,0,1,0,0,0,0,0,0,0,0
EVT_00500,newsdesk,0,0,1,0,0,0,0,0,0,0,0
EVT_00500,"சிலர் (Politician Name, not specified in text)",0,0,0,0,0,0,0,0,0,0,1
EVT_00504,Activists,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Akhilesh Yadav (Samajwadi Party),0,0,1,0,0,0,0,0,0,0,0
EVT_00504,CJP,0,0,1,0,0,0,0,0,0,0,0
EVT_00504,CJP (likely referring to Central Joint Secretariat or similar governing body),0,0,1,0,0,0,0,0,0,0,0
EVT_00504,Centre,0,0,1,0,0,0,0,0,0,2,0
EVT_00504,Climate Activist,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Cockroach Janata Party (CJP),0,0,1,0,0,0,0,0,0,0,0
EVT_00504,Court,0,0,1,0,0,0,0,1,0,0,0
EVT_00504,Delhi government,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Dharmendra Pradhan,0,0,2,0,0,0,0,1,0,0,0
EVT_00504,Enforcement Directorate,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Government,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Government/Automatic Authority,0,0,1,0,0,0,0,0,0,0,0
EVT_00504,Government/Cabinet,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,ICC,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,ICC (International Cricket Council),0,0,0,0,0,0,0,0,0,2,0
EVT_00504,International Cricket Council (ICC),0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Iran,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,John Doe,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Justice Tejas Upadhyaya and Justice Tejas Karia,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Local Government,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Mamata Banerjee,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Mamata Banerjee (TMC),0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Mamata Banerjee (political figure),0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Mamata Banerjee-led faction,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Medical Professionals,0,0,1,0,0,0,0,0,0,0,0
EVT_00504,Mitra,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Mr. Saini,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Mr. Wangchuk,0,0,0,0,0,0,0,3,0,0,0
EVT_00504,PM Modi,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Protests,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Rakesh Kumar Saini (climate activist),0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Republican Party,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Solicitor,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Solicitor General Mehta,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Solicitor General Tushar Mehta,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,Sonam Wangchuk,0,0,2,0,0,0,0,1,0,2,0
EVT_00504,The Bench (likely referring to a High Court or Supreme Court panel),0,0,0,0,0,0,0,1,0,0,0
EVT_00504,The Union Cabinet,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,The unnamed party or group demanding the reforms (likely referring to Pradhan's resignation and the CJP),0,0,1,0,0,0,0,0,0,0,0
EVT_00504,Trinamool Congress,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,US,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,US Military,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Union Cabinet,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,United States,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Users,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Various Users,0,0,0,0,0,0,0,0,0,1,0
EVT_00504,Wangchuk,0,0,4,0,0,0,0,0,0,5,0
EVT_00504,"Wangchuk, Union Education Minister Dharmendra Pradhan",0,0,0,0,0,0,0,0,0,1,0
EVT_00504,authorities,0,0,0,0,0,0,0,1,0,0,0
EVT_00504,government,0,0,0,0,0,0,0,1,0,0,0
EVT_00506,@PeterKyle,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Andy Burnham,0,0,0,0,0,0,0,0,0,2,0
EVT_00506,BJP MLA,0,0,0,0,0,0,0,0,0,3,0
EVT_00506,BJP legislator,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Both negotiating teams,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,"Building a resilient, innovation-driven partnership",0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Government,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Government/Corporation,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Government/Cybersecurity Experts,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Goyal,0,0,3,0,0,0,0,0,0,0,0
EVT_00506,Growing the economy through partnerships,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Hydrogen Fuel Cell Industry,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Hydrogen Train Industry,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Hydrogen production and storage technology,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Hydrogen-powered train development,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Hydrogen-powered trains,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,India,0,0,1,0,0,0,0,0,0,2,0
EVT_00506,India (referring to government response),0,0,0,0,0,0,0,0,0,1,0
EVT_00506,India's First Hydrogen Train,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Indian Government,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Indian Officials,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Indian Railways,0,0,7,0,0,0,0,0,0,0,0
EVT_00506,Indian Star,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Indian organizations,0,0,0,0,0,0,0,0,0,2,0
EVT_00506,Iran-backed Iraqi militia,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Iran-backed militia,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Iran-backed militia umbrella,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Keir Starmer,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Kier Starmer,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Manjot Kalra,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Minister,0,0,2,0,0,0,0,0,0,0,0
EVT_00506,Northern Railway,0,0,2,0,0,0,0,0,0,0,0
EVT_00506,Nuclear Reactor Construction,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Nuclear Threat Initiative,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,PM Modi,0,0,10,0,0,0,0,0,0,5,0
EVT_00506,Piyush Goyal,0,0,1,0,0,0,0,0,0,2,0
EVT_00506,Politicians or parties,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,"Politicians, Intelligence Agencies",0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Prime Minister,0,0,1,0,0,0,0,0,0,1,0
EVT_00506,Proton Exchange Membrane (PEM) technology,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,Ramesh Khatik (Karera MLA),0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Reliance Group,0,0,0,0,0,0,0,0,0,2,0
EVT_00506,Reliance Infrastructure,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Security Authorities or Agencies,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Trade Agreements,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Trade and Economic Cooperation,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,Transit/Infrastructure,0,0,1,0,0,0,0,0,0,0,0
EVT_00506,UK,0,0,0,0,0,0,0,0,0,2,0
EVT_00506,UK Government,0,0,2,0,0,0,0,0,0,2,0
EVT_00506,Users Sharing Opinion,0,0,0,0,0,0,0,0,0,1,0
EVT_00506,WorldLeaks,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,AISA (All India Secular Alliance) activists,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,"AISA activists, Cockroach Janta Party",0,0,0,0,0,0,0,0,0,1,0
EVT_00516,"Aameen, Manish and others (group)",0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Abhijeet Dipke,0,0,2,0,0,0,0,0,0,0,0
EVT_00516,Activists,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,BJP,0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Bhim Army Chief,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,CJP (Citizens' Joint Programme),0,0,0,0,0,0,0,0,0,1,0
EVT_00516,CJP (People's Democratic Party or a similar organization),0,0,0,0,0,0,0,0,0,1,0
EVT_00516,CJP (presumably Committee for Jallianwala Bagh),0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Cockroach Janata Party (CJP),0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Delhi High Court,0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Delhi Police,0,0,3,0,0,0,0,0,0,0,0
EVT_00516,Delhi Police personnel,0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Doctors,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,India,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,India government,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Kunal Kamra and Chandrashekhar Azad,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Neha,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,New Delhi district,0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Pawan Khera,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Police,0,0,2,0,0,0,0,0,0,0,0
EVT_00516,Police Headquarters,0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Political Leaders,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Political Prisoner,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Politician (unnamed in text),0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Powers To Be,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Protest Movement,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Protestors,0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Shashi Tharoor,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Sonam,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Sonam Wangchuk,0,0,2,0,0,0,0,0,0,1,0
EVT_00516,Sonam Wangchuk (Climate Activist),0,0,0,0,0,0,0,0,0,1,0
EVT_00516,"Sunetra Pawar, Parth",0,0,1,0,0,0,0,0,0,0,0
EVT_00516,Tharoor,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,Wangchuk,0,0,4,0,0,0,0,0,0,5,0
EVT_00516,Wangchuk (politician),0,0,1,0,0,0,0,0,0,0,0
EVT_00516,government,0,0,0,0,0,0,0,0,0,1,0
EVT_00516,police,0,0,4,0,0,0,0,0,0,0,0
EVT_00516,unknown politician or party,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Beijing,0,0,0,0,0,0,0,0,0,4,0
EVT_00522,Beijing (Chinese leadership),0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Brahmaputra,0,0,0,0,0,0,0,0,0,2,0
EVT_00522,Central Government,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,China,0,0,0,0,0,0,0,0,0,14,0
EVT_00522,China Geological Survey,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,China's Foreign Ministry,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,China's project,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Chinese Geologists,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Chinese Official Statement,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Chinese authorities,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Chinese geological study,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Chinese officials,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Construction Project,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Earthquake Research Study,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Environment Ministry,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Environmental Groups,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Environmental Scientists,0,0,0,0,0,0,0,0,0,2,0
EVT_00522,Environmental groups or officials,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Environmentalists and local communities,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Gen. (Dr.) V.K. Singh,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Geological Conditions,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Geological Study,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Geologists,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Geologists and Environmentalists,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Government or Authorities,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Government/Project Funder,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,India,0,0,0,0,0,0,0,0,0,7,0
EVT_00522,India-China relations,0,0,0,0,0,0,0,0,0,3,0
EVT_00522,Large hydropower infrastructure,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Li Qiang,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Liu Zongyi,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,"Local Communities, Tibetan Cultures",0,0,0,0,0,0,0,0,0,1,0
EVT_00522,MEA,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Medog Mega Dam Project,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,NHPC (National Hydro Power Corporation) and Arunachal Pradesh Government,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,New Delhi,0,0,0,0,0,0,0,0,0,2,0
EVT_00522,Official or Government Authority,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Pema Khandu,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Political Leader or Diplomat,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Politicians and international stakeholders,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Project Developers,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Researchers,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Sayanangshu Modak,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Scientific Community,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,Strategic Balance Between China and India,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,THDC India Ltd and the state government,0,0,0,0,0,0,0,0,0,1,0
EVT_00522,The Brahmaputra River,0,0,0,0,0,0,0,0,0,1,0
EVT_00534,AAP,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,AAP (Aam Aadmi Party),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Aaditya Thackeray,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Abhijeet Dipke,0,0,0,0,0,0,0,0,0,1,0
EVT_00534,Adhir Ranjan Chowdhury (West Bengal Congress president),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Akhilesh Yadav,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Anna Hazare,0,0,0,0,0,0,0,1,0,0,1
EVT_00534,Arvind Kejriwal,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,CJP (Centre of Justice and Peace),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,CJP and Abhijeet Dipke,0,0,0,0,0,0,0,1,0,0,0
EVT_00534,CJP leaders (Abhijeet Dipke and Saurav Das),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,CPI,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,CPI(ML)-Liberation,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Centre (Indian Government),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Cockroach Janata Party,0,0,0,0,0,0,0,0,0,1,0
EVT_00534,Cockroach Janata Party (CJP) and Abhijeet Dipke,0,0,0,0,0,0,0,1,0,0,0
EVT_00534,Cockroach Janta Party,0,0,0,0,0,0,0,1,0,0,0
EVT_00534,Cockroach Janta Party (CJP),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Congress,0,0,0,0,0,0,0,0,0,0,4
EVT_00534,Congress Party,0,0,0,0,0,0,0,0,0,0,2
EVT_00534,Congress leader,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Congress leadership,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,DMK,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Das,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Dharmendra Pradhan,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Hope,0,0,0,0,0,0,0,1,0,0,0
EVT_00534,Hunger Strike Participants,0,0,0,0,0,0,0,1,0,0,0
EVT_00534,Mamata Banerjee,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Mr. Wangchuk’s wife,0,0,0,0,0,0,0,1,0,0,0
EVT_00534,Party,0,0,0,0,0,0,0,0,0,1,0
EVT_00534,Rashtriya Janata Dal (RJD),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Samajwadi Party,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Shashi Tharoor,0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Shiv Sena (UBT),0,0,0,0,0,0,0,0,0,0,3
EVT_00534,Sonam Wangchuk,0,0,0,0,0,0,0,1,0,2,1
EVT_00534,The Cockroach Janta Party (CJP),0,0,0,0,0,0,0,0,0,1,0
EVT_00534,Trinamool Congress (TMC),0,0,0,0,0,0,0,0,0,0,1
EVT_00534,Unknown,0,0,0,0,0,0,0,0,0,1,0
EVT_00534,Various individuals/actors,0,0,0,0,0,0,0,0,0,1,0
EVT_00534,Wangchuk,0,0,0,0,0,0,0,0,0,2,2
EVT_00534,authorities,0,0,0,0,0,0,0,0,0,1,0
EVT_00543,Abhishek,0,0,3,0,0,0,0,0,0,0,0
EVT_00543,Abhishek Banerjee,0,0,1,0,0,0,0,0,0,1,0
EVT_00543,Abhishek Banerjee (TMC national general secretary),0,0,0,0,0,0,0,0,0,1,0
EVT_00543,Anubrata Mondal,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,BJP,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Bengal BJP's chief spokesperson Debjit Sarkar,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,CBI (Central Bureau of Investigation),0,0,0,0,0,0,0,0,0,1,0
EVT_00543,ED (Economic Development Commission),0,0,0,0,0,0,0,0,0,1,0
EVT_00543,ED (Enforcement Directorate),0,0,0,0,0,0,0,0,0,1,0
EVT_00543,ED (Ethics and Dispute),0,0,0,0,0,0,0,0,0,1,0
EVT_00543,Family-controlled politics,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Madan Mitra,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Mamata Banerjee,0,0,4,0,0,0,0,0,0,2,0
EVT_00543,Mamata Banerjee (TMC),0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Mamata ji,0,0,0,0,0,0,0,0,0,1,0
EVT_00543,Mitra,0,0,3,0,0,0,0,0,0,2,0
EVT_00543,Mitra's Family,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Mitras (implied as referring to the political family),0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Mitria Mitra,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Mitro,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Shivraj Chavan (assuming it's about a politician who resigned from Trinamool),0,0,0,0,0,0,0,0,0,1,0
EVT_00543,Tanmay Chatterjee,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,Trinamool Congress,0,0,0,0,0,0,0,0,0,2,0
EVT_00543,Users,0,0,0,0,0,0,0,0,0,2,0
EVT_00543,party,0,0,0,0,0,0,0,0,0,1,0
EVT_00561,Anand Prakash,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Central Government,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Centre,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,DGMA,0,0,0,2,0,0,0,0,0,0,0
EVT_00561,DGMA (Designated Government Management Agency),0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Directorate General of Maritime Administration,0,0,0,1,0,0,0,0,0,0,0
EVT_00561,Directorate General of Maritime Administration (DGMA),0,0,0,1,0,0,0,0,0,0,0
EVT_00561,Emergency Response Agencies,0,0,0,1,0,0,0,0,0,0,0
EVT_00561,Global Security/US Policy,0,0,0,1,0,0,0,0,0,0,0
EVT_00561,Government,0,0,4,1,0,0,0,0,0,0,0
EVT_00561,Government/Centre,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Government/Politician,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,HT News Desk,0,0,3,0,0,0,0,0,0,0,0
EVT_00561,Hindustan Times,0,0,2,0,0,0,0,0,0,0,0
EVT_00561,India,0,0,4,1,0,0,0,0,0,0,0
EVT_00561,India's maritime regulator,0,0,0,0,0,0,0,0,0,1,0
EVT_00561,Indian Consulate in Dubai,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Indian Government,0,0,8,0,0,0,0,0,0,0,0
EVT_00561,Indian Government or Diplomatic Agencies,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Indian Seafarers,0,0,2,0,0,0,0,0,0,1,0
EVT_00561,Indian government,0,0,2,0,0,0,0,0,0,0,0
EVT_00561,Indian nationals (specific individuals - Rohan Kumar and Herambh Karmarkar),0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Iran,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Karishma Ayaldasani,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Maritime Authorities,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Minister,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,News Desk,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Political Leaders,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Port Authorities,0,0,0,1,0,0,0,0,0,0,0
EVT_00561,Regulator,0,0,1,0,0,0,0,0,0,2,0
EVT_00561,Rohan Kumar and Herambh Karmarkar,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Sameer Saurabh,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Sarbananda Sonowal,0,0,1,0,0,0,0,0,0,1,0
EVT_00561,Saudi Arabia,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,Sonowal,0,0,4,0,0,0,0,0,0,0,0
EVT_00561,Sonowal (Indian Politician),0,0,1,0,0,0,0,0,0,0,0
EVT_00561,government,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,liaison officer,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,shipping regulator,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Administration,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Authorities,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Bharatiya Janata Party (BJP),0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Biju Janata Dal (BJD),0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Debabrata Mohanty,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,East Coast Railway,0,0,4,0,0,0,0,0,0,0,0
EVT_00599,Hindu Pilgrimage Authorities,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Jagannath,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Jagannath Rath Yatra,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Jagannath Temple,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Lord Jagannath and Balaram Das,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,"Lord Jagannath, Lord Balabhadra and Devi Subhadra",0,0,0,1,0,0,0,0,0,0,0
EVT_00599,"Lord Jagannath, Lord Balabhadra, Goddess Subhadra",0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Mohanty,0,0,3,0,0,0,0,0,0,0,0
EVT_00599,Odhisa Government and Security Forces,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Odisha Government,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Officials,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,PM Modi,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,President Droupadi Murmu,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Puri,0,0,1,1,0,0,0,0,0,0,0
EVT_00599,Puri Shankaracharya Swami Nischalananda Saraswati,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,"Puri's titular king, Gajapati Maharaja Dibyasingha Deb",0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Railway Officials,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Rath Yatra event,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,Religious Community (Jagannath Temple),0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Religious Festival,0,0,0,1,0,0,0,0,0,0,0
EVT_00599,Security Forces,0,0,1,0,0,0,0,0,0,0,0
EVT_00599,State Administration,0,0,2,0,0,0,0,0,0,0,0
EVT_00599,Technological Surveillance Systems,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Deepam Seth,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Delhi's Shahdara,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Delhi-Haridwa National Highway,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Government/Leadership,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Kanwar,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Kanwar Yatra,0,0,0,0,0,0,0,1,0,0,0
EVT_00601,Kanwar Yatra organizers or religious authorities,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Kanwariya,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Kanwariyas (police may refer to these as protesters or religious groups),0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Manvendra Singh Bhati,0,0,0,0,0,0,0,1,0,0,0
EVT_00601,"Naveen, Prince and Navneet",0,0,2,0,0,0,0,1,0,0,0
EVT_00601,Party X,0,0,0,0,0,0,0,1,0,0,0
EVT_00601,Police,0,0,1,0,0,0,0,1,0,0,0
EVT_00601,President John Doe,0,0,0,0,0,0,0,1,0,0,0
EVT_00601,Rajeev Krishna,0,0,3,0,0,0,0,0,0,0,0
EVT_00601,SHO (likely referring to a Police Chief or similar official),0,0,0,0,0,0,0,1,0,0,0
EVT_00601,"UP (likely referring to Uttar Pradesh, a state in India)",0,0,1,0,0,0,0,0,0,0,0
EVT_00601,UP DGP,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,Uttarakhand Police,0,0,2,0,0,0,0,0,0,0,0
EVT_00601,kanwariyas,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,pilgrims,0,0,1,0,0,0,0,0,0,0,0
EVT_00601,police,0,0,1,0,0,0,0,2,0,0,0
