passage_id,article_id,event_id,clean_outlet,publish_time,passage_text
6325e202019df937_p008,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"Police said the complaints span multiple allegations, including a male employee who has accused colleagues of attempting religious conversion and hurting religious sentiments, a woman who has alleged rape and religious harassment, four women who have reported sexual harassment at the workplace, and three others who have accused colleagues of both sexual and religious harassment."
6325e202019df937_p009,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"Investigators noted that several of the accused held senior positions within the organisation, while the complainants were reportedly working under their supervision, raising concerns over workplace hierarchy and power dynamics."
6325e202019df937_p010,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"The case, involving eight women employees at the Nashik facility, has triggered renewed discussion on workplace safety protocols and the effectiveness of internal grievance redressal systems in large IT companies."
6325e202019df937_p011,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"Police said nine FIRs have been registered against eight employees so far, with seven of them arrested."
6325e202019df937_p012,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"Investigations are continuing, and authorities have appealed for more victims or witnesses to come forward as the scope of the probe widens."
6325e202019df937_p013,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,NCW sets up panel to probe case
6325e202019df937_p014,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"Meanwhile, the National Commission for Women on Wednesday said it has set up a fact-finding committee to probe the alleged incidents of sexual harassment of employees at a Tata Consultancy Services BPO unit in Nashik."
6325e202019df937_p015,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"In a statement, the Commission said the panel will visit the facility on April 17 to conduct an on-the-spot inquiry, examine the circumstances leading to the incident and assess the response of the authorities."
6325e202019df937_p016,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"“The National Commission for Women (NCW) has taken suo motu cognisance of serious media reports concerning alleged incidents of sexual harassment of women at the Tata Consultancy Services (TCS) BPO unit in Nashik, Maharashtra,” the statement read."
6325e202019df937_p017,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,STORY CONTINUES BELOW THIS AD
6325e202019df937_p018,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"“Taking a serious view of the matter, the Commission, in exercise of its powers under Section 8 of the National Commission for Women Act, 1990, has constituted a fact-finding committee to conduct a detailed inquiry into the incident. The committee will visit the place of incident on 17th April,” it added."
6325e202019df937_p019,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"The committee comprises retired Bombay High Court Justice Sadhna Jadhav, former Haryana DGP B K Sinha, Supreme Court advocate Monika Arora and NCW Senior Coordinator Lilabati."
6325e202019df937_p020,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"It has been tasked with interacting with victims, police officials, company representatives and other stakeholders, identifying lapses, if any, and recommending appropriate action against those responsible."
6325e202019df937_p021,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,The panel will also suggest remedial measures to prevent recurrence of such incidents and strengthen workplace safety mechanisms for women.
6325e202019df937_p022,6325e202019df937,EVT_00055,firstpost,2026-04-15 19:26:15,"The committee has been asked to submit its report to the NCW within 10 working days, following which it will present its findings in person, the statement said."
d7165df58588b578_p001,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"Malaysia link emerges in probe at Tata Consultancy Services Nashik unit, where undercover cops exposed alleged harassment and conversion racket with digital evidence pointing to wider network"
d7165df58588b578_p002,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"This image features the entrance of a Tata Consultancy Services (TCS) facility, specifically identifying it as the Nashik campus where a major investigation is currently unfolding. (X)"
d7165df58588b578_p003,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"A possible Malaysia link has emerged as a key thread in the investigation into an alleged harassment and conversion racket inside a Tata Consultancy Services (TCS) BPO unit in Nashik, with investigators tracing digital conversations to a suspected foreign-based preacher."
d7165df58588b578_p004,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"According to investigators cited by India Today, a man identified as Imran—believed to be based in Malaysia—appears in WhatsApp chats recovered from seized devices. He was allegedly introduced to employees through video calls, where he spoke about opportunities abroad and a better lifestyle. Authorities are still verifying his identity and role, but officials say the link could point to a wider, cross-border network."
d7165df58588b578_p005,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,STORY CONTINUES BELOW THIS AD
d7165df58588b578_p006,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"The probe began with a tip-off in February, prompting police to deploy women constables disguised as housekeeping staff within the TCS premises. Their observations over several weeks helped map interactions and validate complaints from victims."
d7165df58588b578_p007,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"So far, the Special Investigation Team (SIT) has identified at least 12 alleged targets. Nine FIRs have been registered based on complaints from eight women and one man, invoking charges including sexual harassment, coercion, and outraging religious sentiments."
d7165df58588b578_p008,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,Pattern of coercion and digital trail
d7165df58588b578_p009,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"The incidents, involving employees aged between 18 and 25, are believed to have occurred over the past two to three years. Investigators allege that several accused—many in supervisory roles—engaged in inappropriate behaviour and pressured colleagues to adopt specific religious practices."
d7165df58588b578_p010,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"A significant part of the case rests on digital evidence. WhatsApp groups allegedly used to identify targets and coordinate actions have been uncovered, with deleted chats now being retrieved through forensic analysis."
d7165df58588b578_p011,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,HR role and ongoing probe
d7165df58588b578_p012,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"The company’s HR manager, Nida Khan, remains absconding, with her role in recruitment and internal handling of complaints under scrutiny. Six accused have been arrested so far, while more names could emerge as the investigation deepens."
d7165df58588b578_p013,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,"In response, TCS said it follows a strict zero-tolerance policy and confirmed that employees under investigation have been suspended, as authorities continue to examine the full scope of the case."
d7165df58588b578_p014,d7165df58588b578,EVT_00055,firstpost,2026-04-15 12:21:40,STORY CONTINUES BELOW THIS AD
15287ed7946ed7f4_p001,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"Innocent, falsely implicated: TCS Nashik case accused's mother to India Today"
15287ed7946ed7f4_p002,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"Tabassum Sheikh, mother of Danish Sheikh, co-accused in the TCS Nashik sex harassment and forced conversion case, denied all allegations against her son. ""He is a very good person,"" she insisted."
15287ed7946ed7f4_p003,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"Tabassum Sheikh, mother of Danish Sheikh, who has been arrested and named as one of the co-accused in the major sexual harassment and forced conversion case, has claimed that her son is innocent and has been falsely implicated. She also said that he is a good person, who is in a happy marriage, with his wife being beautiful and fair."
15287ed7946ed7f4_p004,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"""My son is a very good person,"" she told India Today TV."
15287ed7946ed7f4_p005,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"Addressing the sexual harassment charges against her son, she alleged that the women employees of the TCS BPO unit were wrong."
15287ed7946ed7f4_p006,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"""My child cannot do this. Our religion doesn't tell us to point fingers at other faiths. In fact, it says that everyone should follow the path set by their own religion,"" Tabassum said."
15287ed7946ed7f4_p007,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"A major scandal of years-long sexual harassment and forced conversion has hit the BPO unit of TCS Nashik after nine women employees came forward with the allegations. Then, a police team carried out a sting operation at the unit disguised as housekeeping staff. Based on the investigations, FIRs have been lodged."
15287ed7946ed7f4_p008,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"As many as nine FIRs have been registered so far, including one filed by a male employee, claiming religious harassment and attempted conversion. Seven men – Danish Sheikh, Tausif Attar, Raza Memon, Shahrukh Qureshi, Asif Aftab Ansar and Shahrukh Sheikh – and one woman have been arrested. Another woman, Nida Khan, the HR head of the unit, remains on the run."
15287ed7946ed7f4_p009,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"Nashik Police Commissioner Sandeep Karnik said that the investigation so far has suggested that the seven men are co-accused in most of the cases, indicating they acted as a gang. Furthermore, the probe has revealed that most of the targeted individuals were aged between 18 and 25."
15287ed7946ed7f4_p010,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"The complaints alleged religious coercion and harassment, including objectionable remarks against Hindu deities, forced consumption of specific food items, attempts at forced religious conversion, and pressure to participate in religious practices, among others."
15287ed7946ed7f4_p011,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"However, Tabassum claimed that her son did not attempt to convert anyone. According to her, religious conversion in Islam cannot happen in such a manner and must be conducted by a Maulvi (Islamic cleric)."
15287ed7946ed7f4_p012,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"She described Danish as a bright individual with no prior criminal record and alleged that he had been framed in the case. ""My son never had a bad record in school or college either."""
15287ed7946ed7f4_p013,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"When asked about her son's alleged relationship with the woman who filed the complaint, she said she was unaware of any such relationship and insisted that he was only a friend. She further said that Danish had informed his wife about the woman and that he never brought her home."
15287ed7946ed7f4_p014,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"Tabassum said that her son has a ""beautiful wife"" and a happy family, and that he would have no reason to pursue a relationship with another woman. ""Why will my son have a relationship with another woman? He has a beautiful wife, his wife isn't dark, his wife is very beautiful, and they are happy."""
15287ed7946ed7f4_p015,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"She also defended the other accused in the case, saying that they were ""good boys"" and ""innocent""."
15287ed7946ed7f4_p016,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"On being asked to describe the situation at her home currently, Tabassum broke down, saying that Danish was the sole breadwinner in the family."
15287ed7946ed7f4_p017,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"""There is no one to help me. I am alone,"" she told India Today TV."
15287ed7946ed7f4_p018,15287ed7946ed7f4,EVT_00055,india_today,2026-04-16 21:53:15,"She further said that her daughter-in-law has fallen into depression and has been hospitalised, while the couple's children have been crying constantly."
5a606cfb5e5491d0_p001,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"Details of 'sexual harassment' of employees at TCS-linked BPO shared with NIA, ATS: Nashik Police"
5a606cfb5e5491d0_p002,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"The special investigation team (SIT) is probing into the role of eight accused, all senior employees at the BPO, who have been named in the case so far."
5a606cfb5e5491d0_p003,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"The Nashik City Police have shared details of the alleged incidents of sexual harassment of employees at a Tata Consultancy Services (TCS)-linked BPO (business process outsourcing) with the National Investigation Agency (NIA), the Maharashtra Anti-Terrorism Squad (ATS) and intelligence agencies, seeking their assistance in probing possible links of the accused with extremist organisations and any foreign funding, a senior officer said ion Wednesday."
5a606cfb5e5491d0_p004,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"The special investigation team (SIT) is probing into the role of eight accused, all senior employees at the BPO, who have been named in the case so far, Nashik commissioner of police (CP) Sandeep Karnik told reporters."
5a606cfb5e5491d0_p005,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"“The police have provided all case details to NIA, state ATS and intelligence agencies. Only after receiving inputs from them can we determine whether the accused had any international links or external support for such unlawful activities,” Karnik said."
5a606cfb5e5491d0_p006,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"The development comes as the probe widens beyond workplace misconduct to examine possible larger networks. Nine FIRs were registered between March 26 and April 3—one at Deolali and eight at Mumbai Naka police stations—based on complaints by nine junior employees alleging sexual abuse, harassment and religious coercion."
5a606cfb5e5491d0_p007,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"A Nashik court also took up the matter on Wednesday with additional judicial magistrate RC Narwadiya remanding the operations-cum-HR manager, arrested on April 13, to 14 days of magisterial custody."
5a606cfb5e5491d0_p008,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"So far, seven of the eight accused—six men and one woman—have been arrested, while another woman is absconding. Explaining the role of the two female accused, Karnik said that the arrested operations and HR head of the unit had allegedly discouraged a victim from submitting a complaint, saying “these things happen” and sided with the accused. The other woman accused faces charges of religious harassment."
5a606cfb5e5491d0_p009,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,Bajrang Dal calls for nationwide protest
5a606cfb5e5491d0_p010,5a606cfb5e5491d0,EVT_00055,hindustan_times,2026-04-16 07:21:35,"Meanwhile, the Bajrang Dal called for a nationwide protest on April 16 and 17 to denounce alleged instances of sexual harassment and forced conversion at Nashik BPO."
c30c017e7e757c99_p001,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,Man arrested in TCS Nashik conversion case claims he was beaten by jail inmates
c30c017e7e757c99_p002,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"A key accused in the Nashik IT company conversion case has alleged he was assaulted inside jail, adding a new twist as the court sends both suspects to police custody amid tight security and in-camera proceedings."
c30c017e7e757c99_p003,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"A fresh controversy has erupted in Maharashtra’s Nashik district after a suspect in a high-profile IT company conversion case alleged he was assaulted inside jail, even as the court sent him and a co-accused to police custody for further interrogation."
c30c017e7e757c99_p004,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"The accused, Shafi Shaikh, is linked to a case involving the alleged exploitation of women and accusations of hurting religious sentiments at a multinational IT company in Nashik."
c30c017e7e757c99_p005,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"During proceedings at the District Sessions Court, Shafi Shaikh told the judge that he had been beaten up by other inmates while lodged in Nashik Road Central Jail."
c30c017e7e757c99_p006,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"The matter came up during a tightly secured in-camera hearing, held behind closed doors due to the sensitivity and rising tensions around the case."
c30c017e7e757c99_p007,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,COURT SENDS ACCUSED TO POLICE CUSTODY
c30c017e7e757c99_p008,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,Both Shafi Shaikh and co-accused Raza Memon were produced before the court under heavy police security. The police sought custody of both accused for further investigation into the alleged forced conversion case.
c30c017e7e757c99_p009,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"After hearing arguments from both sides, the court remanded the duo to police custody till April 18."
c30c017e7e757c99_p010,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"The court proceedings were held in camera, given the seriousness of the case and security concerns surrounding the accused."
c30c017e7e757c99_p011,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"The case, involving allegations of forced conversion and abuse within a corporate workplace, is now being probed further by police to establish the full extent of the network and possible involvement of others."
c30c017e7e757c99_p012,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"The alleged assault inside jail has added a new dimension to the investigation, with concerns now also being raised over the safety of the accused in custody."
c30c017e7e757c99_p013,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"Family members of the accused have defended him, claiming the case is being misrepresented."
c30c017e7e757c99_p014,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"Aiyaz Kazi, uncle of one of the accused, said, “A man is being blamed for the entire community. This is being projected as a love affair issue, and other cases are false.”"
c30c017e7e757c99_p015,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"He also alleged pressure in the case, claiming political influence behind the developments, while insisting that those responsible for any wrongdoing should be punished."
c30c017e7e757c99_p016,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,"With allegations inside jail and custody proceedings moving ahead, the case has taken multiple turns, widening scrutiny on both the investigation and prison security arrangements."
c30c017e7e757c99_p017,c30c017e7e757c99,EVT_00055,india_today,2026-04-16 23:49:54,Authorities are expected to examine the jail assault claim alongside the ongoing criminal probe.
f4cb9f11fa29d790_p001,f4cb9f11fa29d790,EVT_00060,deccan_herald,2026-04-15 14:19:34,'Southern states will be stifled': Opposition unites in flagging concerns on delimitation
f4cb9f11fa29d790_p002,f4cb9f11fa29d790,EVT_00060,deccan_herald,2026-04-15 14:19:34,Chidambaram claimed that the voice of southern states will be “suppressed and stifled” while demanding that the bill be “opposed unanimously and defeated”.
f4cb9f11fa29d790_p003,f4cb9f11fa29d790,EVT_00060,deccan_herald,2026-04-15 14:19:34,The Prime Minister is a so-called Leader whose only distinguishing feature is his unmatched ability to be a Misleader.
f4cb9f11fa29d790_p004,f4cb9f11fa29d790,EVT_00060,deccan_herald,2026-04-15 14:19:34,"He is a habitual liar who cannot speak the truth, even by mistake. He has engaged in deliberate deceit with the nation over the question of delimitation."
60fbfc3511927142_p001,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,‘Anti-national’: Opposition vows unity to defeat govt's proposal for Lok Sabha expansion
60fbfc3511927142_p002,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"The government is set to introduce three bills –The Delimitation Bill, 2026, The Constitution Bill, 2026, and the Union Territories Laws (Amendment) Bill 2026"
60fbfc3511927142_p003,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,Opposition parties on Wednesday vowed unity to defeat the government’s legislative proposals to expand the strength of the Lok Sabha to 850 for implementing 33% women’s reservation as the Leader of the Opposition in the Lok Sabha Rahul Gandhi called the bills “anti-national” a day ahead of Parliament’s special sitting.
60fbfc3511927142_p004,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,Gandhi demanded that women’s reservation should take into account the caste enumeration proposed in the 2027 census.
60fbfc3511927142_p005,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"“The truth is if Modi ji has his way, the share of smaller states, southern states and the northeast states will be reduced, which is a major loss for them. I consider this as anti-national activity. Our stand is clear: if you want to reserve seats, do it on the basis of the OBC census and the 2026 census. And if you want to implement the women’s bill, it is already there and we will give you full support. But we will not allow action against the OBCs, southern and smaller states,” Gandhi said in a video message."
60fbfc3511927142_p006,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"Earlier in the day, 20 opposition parties and independent MP Kapil Sibal attended a strategy meeting at Congress president Mallikarjun Kharge’s residence. “We all parties should unitedly fight in Parliament. We will oppose this bill, but we are not against the reservation [for women],” Kharge said."
60fbfc3511927142_p007,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,Which bills are being introduced in LS today?
60fbfc3511927142_p008,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"The government is set to introduce three bills –The Delimitation Bill, 2026, The Constitution (One Hundred and Thirty-first Amendment) Bill, 2026, and the Union Territories Laws (Amendment) Bill 2026 – to raise the Lok Sabha ceiling from 550 to 850 seats and conduct delimitation based on the latest – effectively the 2011 – census figures to roll out the women’s quota from the 2029 general elections."
60fbfc3511927142_p009,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"In a post on X, Congress general secretary in-charge communications Jairam Ramesh said, “The Opposition will do whatever it takes to defeat the Constitution Amendment Bill especially. The country should prepare itself for a political earthquake.”"
60fbfc3511927142_p010,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"The constitution amendment bill must be passed in each House by a majority of the total membership of that chamber, and by a majority of not less than two-thirds of the members present and voting. The Opposition argues that delimitation based on the 2011 census will put southern states at a disadvantage even as the government says the increase will be proportional – a word not mentioned in the version of the bill circulated to lawmakers on Tuesday."
60fbfc3511927142_p011,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"In the 540 seat-strong Lok Sabha(three seats are vacant), the National Democratic Alliance – which has 292 MPs – needs a large chunk of votes from the Opposition. If all 540 MPs vote, the bill will require the support of 360 MPs. The Opposition will require a minimum of 181 votes to defeat the bill."
60fbfc3511927142_p012,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,Can opposition stand united in elections season?
60fbfc3511927142_p013,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"For the Opposition, the biggest challenge is keeping its flock together amid election campaigns in West Bengal and Tamil Nadu, and the government’s efforts to woo lawmakers. According to two senior officials, the Trinamool Congress, which has 28 Lok Sabha MPs, told the Opposition that it could spare only 10 lawmakers for voting in the Lok Sabha as others were busy with the West Bengal poll campaign."
60fbfc3511927142_p014,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,The Congress and the BJP have issued whips to their MPs for the special session.
60fbfc3511927142_p015,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"Rahul Gandhi’s message aimed to highlight how the Congress was at the forefront of women’s reservation but would not support the amendments as it went against the caste census and backward castes. “Now a big fraud is being done. The Prime Minister doesn’t want the reservation on the basis of the caste census, OBC census and the new census. He wants to use the 2011 census which doesn’t have OBC figures. He wants to snatch away your representation. The new census has started which will have OBC enumeration, why don’t you pass the women reservation bill on the basis of the new census?” he asked."
60fbfc3511927142_p016,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"Gandhi also hit back at Prime Minister Narendra Modi, saying, “I understand that you want to give a message to the country that you are pro-women. But you are worried about the Epstein files. 35 lakh files are locked in the US and the keys are with Trump ji. And you are scared. But this can’t be the way. You want an increase in seats and delimitation in your way and give nothing to OBC. We will not allow this to happen. Old data would not work. Only 2026 caste census data should be used.”"
60fbfc3511927142_p017,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"Earlier in the day, Rashtriya Janata Dal working president Tejashwi Yadav, Nationalist Congress Party (Sharadchandra Pawar) MP Supriya Sule, Shiv Sena (Uddhav Balasaheb Thackeray) MP Sanjay Raut, Dravida Munnetra Kazhagam’s TR Baalu, Aam Aadmi Party’s Sanjay Singh and other prominent INDIA bloc leaders attended the meeting at Kharge’s residence."
60fbfc3511927142_p018,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,Kharge later accused the government of making a “politically motivated” move to suppress the opposition parties.
60fbfc3511927142_p019,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"“We are all in favour of the Women’s Reservation Bill. But the way in which they have brought it, we have reservations about that. It is politically motivated. Just to suppress the opposition parties, the government is doing this. Though we have supported the Women’s Reservation Bill continuously, we insist that the earlier amendments be implemented. They are playing some tricks with delimitation,” he said."
60fbfc3511927142_p020,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"“This delimitation is very dangerous. According to this bill, the proportion of many states will decrease, especially for southern states and north-eastern states. The way the delimitation commission has worked in Assam and Jammu and Kashmir, it is clear that the commission is a weapon in the BJP’s hands to gain a majority. We are against the delimitation. We want women’s reservation from the next Lok Sabha election,” Ramesh said."
60fbfc3511927142_p021,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"Ramesh added that the opposition will democratically oppose the bills in both Houses of Parliament. Southern states have already expressed their concerns over their proportional representation in the Lower House of Parliament reducing. In a post on X, Tamil Nadu chief minister MK Stalin said, “Let the black flag fly tomorrow in the homes, streets, and shops of Tamil Nadu! Let it stand as our symbols of resistance at the doorsteps! This is not the struggle of an individual movement; it is the struggle of Tamil Nadu!”"
60fbfc3511927142_p022,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,"He called everyone to rise above party differences to raise a strong and united voice against delimitation. “Therefore, transcending party differences, let us all raise our voices! If we refuse to raise our voices tomorrow, our voice will become worthless in Parliament!” he said."
60fbfc3511927142_p023,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,- ABOUT THE AUTHORSaubhadra Chatterji
60fbfc3511927142_p024,60fbfc3511927142,EVT_00060,hindustan_times,2026-04-16 08:11:23,Saubhadra Chatterji is Deputy Political Editor at the Hindustan Times. He writes on both politics and policies.
714faae515f69bb3_p001,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,Delimitation bill: Does the math favour the Opposition in Lok Sabha?
714faae515f69bb3_p002,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The delimitation bill, which proposes an expansion of the Lok Sabha from 545 to 850 seats, has met a wall of resistance from a unified Opposition."
714faae515f69bb3_p003,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The Central government faces a high-stakes legislative showdown as it prepares to introduce the Constitution (131st Amendment) Bill, 2026 during a three-day special session of Parliament starting Thursday."
714faae515f69bb3_p004,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The bill, which proposes to expand the Lok Sabha from 545 to 850 seats, has met a wall of resistance from a unified Opposition."
714faae515f69bb3_p005,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The government has linked the expansion to implementing the Nari Shakti Vandan Adhiniyam (33% women’s reservation), but the Opposition calls it a “political stunt” to push through a controversial delimitation exercise."
714faae515f69bb3_p006,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"As a constitutional amendment, the bill requires a “special majority” under Article 368. This means it must be approved by a majority of the total membership of each House, as well as by at least two-thirds of members present and voting."
714faae515f69bb3_p007,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"In the Lok Sabha, the current effective strength stands at 545 members. If all MPs are present and vote, the bill would need the support of at least 360 members to pass."
714faae515f69bb3_p008,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The ruling NDA currently has 293 MPs, leaving it short by roughly 67 votes."
714faae515f69bb3_p009,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The Opposition bloc has 234 MPs, enough to prevent the government from reaching the required two-thirds majority."
714faae515f69bb3_p010,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,Even a smaller grouping within the Opposition could stall the bill.
714faae515f69bb3_p011,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The four largest Opposition parties, Congress, Samajwadi Party (SP), Trinamool Congress (TMC) and Dravida Munnetra Kazhagam (DMK), together account for a substantial chunk of seats. It would make it difficult for the government to push the legislation without cross-party backing."
714faae515f69bb3_p012,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"Uncertainty also surrounds the decision of key allies such as the Telugu Desam Party (TDP), which has 16 MPs and has expressed concerns over the potential impact of delimitation on southern states."
714faae515f69bb3_p013,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"In the Rajya Sabha, where the bill will be taken up after clearing the Lok Sabha, the ruling NDA is in a relatively stronger position but still short of the required two-thirds majority."
714faae515f69bb3_p014,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"Of a total strength of 244 members, the bill would require at least 163 votes if all members are present and voting. The NDA’s strength is 141."
714faae515f69bb3_p015,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,"The required number could come down if Opposition members abstain or are absent during voting, since the two-thirds requirement applies only to those present and voting."
714faae515f69bb3_p016,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,| House of Parliament | Total members | Votes needed to pass (2/3) | What the govt (NDA) has | The gap |
714faae515f69bb3_p017,714faae515f69bb3,EVT_00060,hindustan_times,2026-04-16 10:36:11,| Lok Sabha (Lower House) | 545 | 360 | 293 | -67 |
